Id,black,dup,noisy
FlmSAG,False,False,False
hFAteV,False,False,False
A0uYCl,False,False,False
AFM5Tv,False,False,False
HTv7mk,False,False,False
bU5BKF,False,False,False
bJqiAs,False,False,False
PD3pWD,False,False,False
IRGAvr,False,False,False
ojQTn2,False,False,False
lSOhMG,False,False,False
sIvUlU,False,False,False
YxtG0y,False,False,False
xeUhUJ,False,False,False
GyreW5,False,False,False
CTkDWW,False,False,False
aQ8wIt,False,False,False
37beGm,False,False,False
x8tZtY,False,False,False
o4etOR,False,False,False
vhuwX1,False,False,False
Yv2yui,False,False,False
GwMhuN,False,False,False
f8ER9G,False,False,False
RjnSwF,False,False,False
hTGRsW,False,False,False
bnnB4h,False,False,False
6uzWI3,False,False,False
Rm5Kgc,False,False,False
zXYK6M,False,False,False
o7BfhA,False,False,False
lblXXW,True,False,True
qZg4ih,False,False,False
M4cLNC,False,False,False
9MMjDJ,False,False,False
uRZIk4,False,False,False
QNGd27,False,False,False
X3ivi1,True,False,True
3NYg2M,False,False,False
17p4ID,False,False,False
EBMUlr,False,False,False
d6U39n,False,False,False
n3jB2L,False,False,False
UprzoV,False,False,False
qf6G8s,False,False,False
pcftMw,False,False,False
6YXz0L,False,False,False
uMWeLJ,False,False,False
hEE3dG,False,False,False
k5FCHD,False,False,False
vMKBLV,False,False,False
CSQZGk,False,False,False
IFrFez,False,False,False
NDmXSg,False,False,False
Kwp547,False,False,False
KledL0,True,False,True
poRm07,False,False,False
h6vuKB,False,True,True
OndIOw,False,False,False
HykA0h,False,False,False
dYp3PY,False,False,False
W7zY8z,False,False,False
6EAd7C,False,False,False
vSMMwV,False,False,False
CrMXLs,False,False,False
XgrzyE,False,False,False
etctp0,False,False,False
VnVCmk,False,False,False
XU0jN7,False,False,False
vFaSup,False,False,False
5iALk0,False,False,False
MnBjpV,False,False,False
sYXT7H,False,False,False
9p94aN,False,False,False
4tiizU,False,False,False
cBE0Bc,False,False,False
xqCNbJ,False,False,False
YILhwV,True,True,True
KwwREo,False,False,False
wzbmBZ,False,False,False
wILs64,False,False,False
COblEU,False,False,False
fjWVfC,False,False,False
ZYH3sO,False,False,False
7nvDz5,False,False,False
hHNmI5,False,False,False
Hz0PFy,False,False,False
SZedMS,False,False,False
Kga7at,False,False,False
feTurN,False,False,False
1Kxyc0,False,False,False
LZSAHP,False,True,True
0RLolM,False,False,False
hiVrDM,False,False,False
pfIK2S,False,False,False
jpHjLU,False,False,False
00n2rx,False,False,False
fvUtrQ,False,False,False
oFEEpy,False,False,False
ssSIgO,False,False,False
NT9riU,False,False,False
BcgiZy,False,False,False
7K1jOE,False,False,False
zie02K,False,False,False
zXBjAh,False,False,False
6PCK2M,False,False,False
w4lTZn,False,False,False
iN9SBo,False,False,False
JGea6I,False,False,False
HVIopT,False,False,False
pdhpH9,False,False,False
dPY8DK,False,False,False
JWuHZ4,False,False,False
77miHv,False,False,False
9o6Rfg,False,False,False
0gPYJn,False,False,False
2c3OiA,False,False,False
vwRMsF,False,False,False
3qFSjn,False,False,False
UmAUMF,False,False,False
0gHl7w,False,False,False
xWbEl0,False,False,False
VLsOaP,False,False,False
uZ0ogh,False,False,False
8CM9cX,False,False,False
DDKsEh,False,False,False
o4nkKR,False,False,False
tcEP33,False,False,False
SiAkq4,False,False,False
4PCrA0,False,False,False
cURJsW,False,False,False
KVQWnl,False,False,False
ts8yOM,False,True,True
cNiyN9,False,False,False
BWVyfP,False,False,False
0hjs8V,False,False,False
wFp8aJ,False,False,False
3CgGcJ,False,False,False
yUEWmo,False,False,False
OL6IuN,False,False,False
u6r4lH,False,False,False
gNv7Xi,False,False,False
YjgIro,False,False,False
cfO7KF,False,False,False
i9O0MC,False,False,False
DxmKik,False,False,False
hlA7lD,False,False,False
blQi3e,False,False,False
3s41wR,False,False,False
GZEUgF,False,False,False
w8j0yy,False,False,False
PHFitT,False,False,False
bm7x8W,False,False,False
qOXzmO,False,False,False
ymK65j,False,False,False
9SGaFK,False,False,False
eJnQn4,False,False,False
7XkqBR,False,False,False
5mF4PJ,False,False,False
oZtPMs,False,True,True
n4iSNw,False,False,False
SE8642,False,False,False
GFXygS,False,False,False
JGWgz8,False,False,False
YzyxNa,False,False,False
IiCMma,False,False,False
N0oPhc,False,False,False
HDs895,False,False,False
Z241d9,False,False,False
ppa5zm,False,False,False
vivvC2,False,False,False
ViZ3p0,False,False,False
MgUh9K,False,False,False
rEvYvn,False,False,False
UDJCoJ,False,False,False
csqarY,False,False,False
9vqsSK,False,False,False
P9eGmw,False,False,False
aIFBDx,False,False,False
EPaemq,False,False,False
zxUb19,False,False,False
W22NHk,False,False,False
1uo0Q6,False,False,False
EhPGPS,False,False,False
c2B7q9,False,False,False
8BHIVx,False,False,False
bTCKIc,False,False,False
zFOvlg,False,False,False
p2WnbH,False,False,False
8lwf1O,False,False,False
acacst,False,False,False
AfsC6g,False,False,False
GTmcya,False,False,False
rJnOns,False,False,False
g8dK72,False,False,False
ydxSah,False,False,False
XpLx6b,False,False,False
ZJBdfi,False,False,False
PQdVbe,False,False,False
VwhOak,False,False,False
f79JdW,False,False,False
3Ten71,False,False,False
A07XSA,False,False,False
SyHBWD,False,False,False
ALxKv2,False,False,False
BMtNIN,False,False,False
p7Ltyv,False,False,False
rBz9Dk,False,False,False
qr7F6y,True,False,True
82ntXB,False,False,False
MoyRB6,False,False,False
0yScFn,False,False,False
O05X9r,False,False,False
tuPXr2,False,False,False
2ZKYQ5,False,False,False
OQ4Nmf,False,False,False
lpZkRD,False,False,False
PDe0Wy,False,False,False
8uIW58,False,False,False
CkaKIv,False,False,False
JKrpOH,False,False,False
PJvdDr,False,False,False
bvrdg0,False,False,False
hIbGYB,False,False,False
6fMCLp,False,True,True
TU7fUv,True,False,True
1SOLbE,False,False,False
4V3FmF,False,False,False
OzPsE2,False,False,False
5m87eg,False,False,False
5Wg4to,True,False,True
3WBeSo,False,False,False
zjjnNR,False,False,False
pSoZ9Y,False,False,False
3Wwsxb,False,False,False
jO9HiB,False,False,False
grz4Ng,False,False,False
b8ycJW,False,False,False
JCHger,False,False,False
rbQMv7,False,False,False
3BNnYY,False,True,True
EKB8hT,False,False,False
vQ00rb,False,True,True
LOFDyW,False,False,False
3c1h1J,False,False,False
NwKKOg,False,False,False
EaBCKq,False,False,False
A2VwU4,False,False,False
qMkMZS,False,False,False
cZoOU5,False,False,False
i6YiQF,False,False,False
bboRCS,False,False,False
vYWnEV,False,False,False
M2srvs,False,False,False
3aSj7S,False,False,False
Yi3wtE,False,False,False
PBErcJ,False,False,False
NMyFEF,False,False,False
fsvs6e,False,False,False
upOkgd,False,False,False
d861TP,False,False,False
MxJM7p,False,False,False
x4z0OS,False,False,False
6uJgjD,False,False,False
ifFSxi,False,False,False
31B55d,False,False,False
nStmb7,False,False,False
jTj97w,False,False,False
8dsUT0,False,False,False
WAsnax,False,False,False
ekDvSi,False,False,False
KQe7Lo,False,False,False
t09vVi,False,False,False
b0Xadt,False,False,False
wflE61,False,False,False
Xs8H8b,False,False,False
khU7og,False,False,False
95WhPZ,False,False,False
r7MuwN,False,False,False
lzhEJb,False,False,False
Xdc3Vf,False,False,False
lBplEn,False,False,False
vrifCR,False,False,False
kWISOY,False,False,False
Hs6VfM,False,False,False
NE1LTt,False,False,False
elM0TH,False,False,False
vs7Ijw,False,False,False
dKmqHR,False,False,False
Z3mqSJ,False,False,False
PSMCNc,False,False,False
b5f6m1,False,False,False
Tnsnnd,False,False,False
jckPlJ,False,False,False
7oWV7U,False,False,False
OFskH1,False,False,False
RjHpJr,False,False,False
WgdU3Q,False,False,False
F9722s,False,False,False
hUPdsJ,False,False,False
8a52f0,False,False,False
VUn6Kq,False,False,False
WnzrCE,False,False,False
AQJmx5,False,False,False
vRsaS2,False,False,False
zoqPwe,False,False,False
QlqIV1,False,False,False
EwZPJR,False,False,False
Yzi779,False,False,False
GLxnsT,True,False,True
1LW7Dk,False,False,False
x1r99W,False,False,False
qX5Oil,False,False,False
4JtNlw,False,False,False
CZAYKD,False,False,False
2UlJkP,False,False,False
yGakCl,False,False,False
1vzJ3S,False,False,False
ihtpF1,False,False,False
4W5x9G,False,False,False
n1n4y5,False,False,False
NEMLj1,False,False,False
tcQt0K,False,False,False
BjPa6V,False,False,False
ptxcG0,False,False,False
HIRu4G,False,False,False
J7Dhkp,False,False,False
rxcJvT,False,False,False
ah7Ovy,False,False,False
t0cBM9,False,False,False
gUtJ6v,False,False,False
X6nOFF,False,False,False
VPUic5,False,False,False
lhCWpA,False,False,False
pbLrAz,False,False,False
QKLQTX,False,False,False
VgEEiB,False,False,False
n0RFjf,False,False,False
1xEy0n,False,False,False
SV3mms,False,False,False
kqzG8r,False,False,False
bc59OD,False,False,False
eJoIYw,False,False,False
Hp1Nha,False,False,False
7ggTmC,False,False,False
cdeGWf,False,False,False
5pPQEn,False,False,False
HMTj1k,False,True,True
zhJXpp,False,False,False
EFiwst,False,False,False
64TdFu,False,False,False
KSBVBJ,False,False,False
GTy9mb,False,False,False
WLq6vw,True,False,True
DoJud4,False,False,False
1x1HjT,True,False,True
yyyedK,False,False,False
WgqybC,False,False,False
2ZgRju,False,False,False
JnD2Ec,False,False,False
N3RHa7,False,False,False
wnL6nI,False,False,False
YejF96,False,False,False
khOnM0,False,False,False
HPb5ib,False,False,False
vOcyx8,False,False,False
8Z4Os6,False,False,False
NVxpmS,False,False,False
rCAdKj,False,False,False
9A6R4S,False,False,False
DY9yJz,False,True,True
nEv4cj,False,False,False
3UD8DB,False,False,False
G2D8j1,False,False,False
TZ2X4W,False,False,False
XEom07,False,False,False
eYKQDP,False,False,False
goydmZ,False,False,False
jY58Jn,False,False,False
KIhdud,False,False,False
gwlmJR,False,False,False
0nAVfC,False,False,False
H6QrOe,False,False,False
5mxtDW,False,False,False
qxR6Tu,False,False,False
pX51TM,False,True,True
4saLP0,False,False,False
bCAkkH,False,False,False
KumoyK,False,False,False
ywAOS1,False,False,False
7vFmNU,False,False,False
pDbV4M,False,False,False
v0wo6V,False,False,False
hNH45x,False,False,False
R6DhEJ,False,False,False
0jN8iR,False,False,False
iA7SK0,False,False,False
Ff26B5,False,False,False
wuoKIE,False,False,False
m4lrPO,False,False,False
eQb9Et,False,False,False
fPwtnA,False,False,False
Sw1Thj,False,False,False
vYO9mf,False,False,False
v0gFTh,False,False,False
xjaGSm,False,False,False
OZl7WS,True,True,True
vVQYvF,False,False,False
eSvEdR,False,False,False
2vJI3y,False,False,False
X7ZLh6,False,False,False
Cmwlub,False,False,False
X4wQZu,False,False,False
ZJsXZv,False,False,False
D4Djif,False,False,False
JB33Fu,True,False,True
gOBO2v,False,False,False
kTYYEi,False,False,False
epUILk,False,False,False
9EMPFu,False,False,False
fzOgyF,True,False,True
lgNLxh,False,False,False
uWjUtc,False,False,False
0wnVUd,False,False,False
hlLYqV,False,False,False
HcjhrT,False,False,False
u3a0Ma,False,False,False
1RQmRc,False,False,False
UUgso3,False,False,False
k0NqoC,False,False,False
ng0mUP,False,False,False
fROjo4,False,False,False
CDnZXl,False,False,False
kbCOdL,False,False,False
7zKaUZ,False,False,False
N46ETI,False,False,False
h4gt88,False,False,False
zqIcup,False,False,False
ocO29x,False,False,False
CUU5A0,False,False,False
yAAnX8,False,False,False
OPraI7,False,False,False
DtFG2b,False,False,False
Chyuzy,False,False,False
73wuXY,False,True,True
ka4F8W,False,False,False
IReTj9,False,False,False
0X9ecg,False,False,False
McbUEn,False,False,False
LxNOsg,False,False,False
3jqefc,False,False,False
jrpjD0,False,False,False
a0HVnb,False,False,False
RaFIIl,False,False,False
fTeojM,False,False,False
CzTLzm,False,False,False
78m1jh,False,False,False
j1JUSz,False,False,False
PkMQkB,False,False,False
Cd3cY3,False,False,False
fQ8Hyd,False,False,False
TTtxAJ,False,False,False
3mrISn,False,False,False
0wC02i,False,True,True
mL6ZKw,False,False,False
kDUZBj,False,False,False
AzQ6QO,False,False,False
H0GvES,False,False,False
AHvZ4G,False,False,False
P0sZNt,False,False,False
DXfqmr,False,False,False
4kfxPl,False,False,False
UwSiVk,False,False,False
anYWhv,False,False,False
281kgF,False,False,False
xA111Z,False,False,False
Mn5tiU,False,False,False
QGJpVx,False,False,False
KTsMBp,False,False,False
z1uq2e,False,False,False
84kQR0,False,False,False
6y2XLs,False,False,False
Jw4p8Q,False,False,False
ArTqqs,False,False,False
fS3cKc,False,False,False
ZrNYXe,False,False,False
4A1Tt9,False,False,False
lvCfDg,False,False,False
fXv8Re,False,False,False
pnvSzO,False,False,False
jgDoHV,False,False,False
Lwspx6,False,False,False
zb6rSk,False,False,False
jKdmye,False,False,False
KuN0tt,False,False,False
DdgDQd,False,False,False
RJ5Pz7,False,False,False
zgCnUW,True,False,True
G6e8Hg,False,False,False
gc9q9V,False,False,False
JOZokT,False,False,False
Kbym9A,False,False,False
UrZvqp,True,False,True
7viQJH,False,False,False
02WVyX,False,False,False
yF3XaW,False,False,False
39xINw,False,False,False
5HaTG9,False,False,False
OtaHf8,False,False,False
YWwYeh,False,False,False
w9bGlo,True,False,True
WElPn6,False,False,False
0jUpsw,False,False,False
piDyhC,False,False,False
18X0cl,False,False,False
bfg0bG,False,False,False
sUEnGv,False,False,False
MqFQCb,False,False,False
PKpjwj,False,False,False
YtLfWG,False,False,False
wk4cHj,False,False,False
W9Zqnf,False,False,False
uKXS2v,False,False,False
GV6RJR,False,False,False
U4bh3d,False,False,False
9L6qGd,False,False,False
rzgAVn,False,False,False
RZ2wEg,False,False,False
tO2TXw,False,False,False
mrkMnI,False,False,False
VmthaU,False,False,False
TUc60B,False,False,False
igz0GC,False,False,False
jJ6mKi,False,True,True
1DoEC2,False,False,False
gJX9NP,False,False,False
5qSu22,False,False,False
xOUubn,False,False,False
FnHp92,False,False,False
NdUMBm,False,False,False
hbRugh,False,False,False
pA9vxQ,False,False,False
tzFNS6,False,False,False
0NdsxI,False,False,False
rWCQQr,False,False,False
YYbbCS,False,False,False
JDrc7D,False,False,False
rvbvQ1,True,False,True
Uo8P6l,False,False,False
KL9XMK,False,False,False
et2QyM,False,False,False
0HYflm,False,False,False
KKHmYi,False,False,False
llkmjO,False,False,False
nmvfLa,False,False,False
Y2iBB7,False,False,False
tXPrTV,False,True,True
R6Poxo,False,False,False
ztZ1ci,False,False,False
gGwbXp,False,False,False
FSglnf,False,False,False
FnIkyj,False,False,False
qFX5Xw,False,False,False
rNDk5P,False,False,False
YEzuQ6,False,False,False
LakzaQ,False,False,False
bo3lE6,False,False,False
vox2MA,False,False,False
BWRCBc,False,False,False
X1EpkX,False,False,False
VgQyeL,True,True,True
ifLaqb,False,False,False
QNk2GU,False,False,False
Gc3Czn,False,False,False
kgyNxH,False,False,False
DTEEdf,False,False,False
H3QnhY,False,False,False
Mkt214,False,False,False
Yl7uIN,False,False,False
yQhV3R,False,False,False
nS5vl0,False,False,False
S48kvZ,False,True,True
4uv2IE,False,False,False
V8TCbZ,False,False,False
IorMFK,False,False,False
mP2er2,False,True,True
osrizw,False,False,False
s0AgxM,False,False,False
BDyDnt,False,False,False
3ebZBZ,False,False,False
9n5y8c,False,False,False
ax49EG,False,False,False
wAV66F,False,False,False
dch3GC,False,True,True
rZ72Ie,False,False,False
wE4VI5,False,False,False
O7qnoz,False,False,False
6oL9xY,False,False,False
lZV2Zp,False,False,False
9xNVrU,False,False,False
71Zzzt,False,False,False
03HFXz,False,False,False
iXXpko,False,False,False
EVPatN,False,False,False
JEsgwM,False,False,False
yt6ZZH,False,False,False
y7tJnL,False,False,False
pdU7Cb,False,False,False
iznCkd,False,False,False
L2Xrfx,False,False,False
5VRUVr,False,False,False
g2SpU0,False,False,False
o7cW9e,False,False,False
tNhJWw,False,False,False
2au0Si,False,False,False
UPPc0n,False,False,False
skIY8b,False,False,False
YBjT0i,False,False,False
poVxtE,False,False,False
0qYQ3Y,False,False,False
Z3O2nX,False,False,False
FrXIdZ,False,False,False
cp5Ew6,False,False,False
MsIRRq,False,False,False
R4ncj8,False,False,False
BuxqLS,False,False,False
i93pVR,False,False,False
lCs3K2,False,False,False
j8RlUk,False,False,False
QVVa92,False,False,False
6veCWV,False,False,False
kzsB8j,False,False,False
fH0lNm,False,False,False
36FJj1,False,False,False
PXZQTc,False,False,False
uHHmLK,False,False,False
ogHxxy,False,False,False
B0mMsW,False,False,False
5ja4tI,False,False,False
P28GPZ,False,False,False
jtSkSx,False,False,False
NG6n5h,False,False,False
24sKNu,False,False,False
3QcOcR,False,False,False
eJIyr1,False,False,False
6oWyxp,False,False,False
FhSvUK,False,False,False
V6KTcc,False,False,False
swTcTZ,False,False,False
VGhRnr,False,False,False
EjJ23e,False,False,False
WDhPm4,False,False,False
nm6zvk,False,False,False
FHazoZ,False,False,False
NhAYgr,False,False,False
zaKfzC,False,False,False
4GQreP,False,False,False
8OiYws,False,False,False
hjCLcr,False,False,False
FUbNVG,False,False,False
wPRX7k,False,False,False
9Lz2so,False,False,False
QL9B88,False,False,False
s8nonG,False,False,False
i25WeG,False,False,False
I6mfd8,False,False,False
LbPeVL,False,False,False
HjbQ0D,False,False,False
AtoDOL,False,False,False
2I5kAs,False,False,False
vJSxlf,False,False,False
UWQmAu,False,False,False
TDHvpQ,False,False,False
ftnaXU,True,False,True
BOKZvK,False,False,False
2ImLUl,False,False,False
4GEKzH,False,False,False
IuHPWg,False,False,False
iOSeEu,False,False,False
tG2Wl0,False,False,False
85fNA5,False,False,False
uZBcQk,False,False,False
IEKRZZ,False,False,False
EdLKGA,False,False,False
ckFD3i,True,False,True
O3Oypd,False,False,False
WsgRP5,False,False,False
9vYmaL,False,False,False
I79psc,False,False,False
rYEH4u,False,False,False
SnXD7d,False,False,False
jIVeqm,False,False,False
B04yCG,False,False,False
gUpEqG,False,False,False
9fDWpR,False,False,False
Uu6wwk,False,False,False
wVww7x,False,False,False
P9d6QO,False,False,False
81cE8B,False,False,False
KF83bA,False,False,False
BhEKWq,False,False,False
UHvnyB,False,False,False
I8IHnt,False,False,False
qoXD9K,False,False,False
l513Du,False,False,False
8nZSAf,False,False,False
NRYcFs,False,False,False
4YPTXo,False,False,False
XJv2bt,False,False,False
C3kNNE,False,False,False
7gjwqt,False,False,False
gObbZ8,False,False,False
7hBSEa,False,False,False
8xAdjC,False,False,False
JUcKO2,False,False,False
qv76Be,False,False,False
RFKgQ7,False,False,False
UReCYn,True,False,True
tHMZVB,False,False,False
